CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DateDebutOperationPrelBio;HeureDebutOperationPrelBio;DateFinOperationPrelbio;HeureFinOperationPrelBio;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdDeterminateur;NomDéterminateur;CodeSandreRdd;NomRdd;CdStatutResBioOperationPrelBio;MnemoStatutResBioOperationPrelBio;CdQualResBioOperationPrelBio;LbQualResBioOperationPrelBio;RefOperationPrelBio;ObjOperationPrelBio;LongProspecOperationPrelBio;LargeurMoyLameEauOperationPrelBio;HMoyLamOperationPrelBio;SurfTotProspecteeOperationPrelBio
02103800;LA ROSSELLE À PETITE-ROSSELLE;014;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-10;11:00:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000058;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083122;;;;;
02103800;LA ROSSELLE À PETITE-ROSSELLE;014;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-18;16:30:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000058;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089931;;;;;
02103850;LA BISTEN À CREUTZWALD;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-10;08:50:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000058;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083123;;;;;
02103850;LA BISTEN À CREUTZWALD;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-19;09:00:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000058;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089932;;;;;
02103950;LA NIED ALLEMANDE À PONTPIERRE;013;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-28;12:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083124;;;;;
02103950;LA NIED ALLEMANDE À PONTPIERRE;013;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-19;11:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058/0200000063;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse/Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089933;;;;;
02104000;LA NIED ALLEMANDE À GUINGLANGE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-28;15:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083125;;;;;
02104000;LA NIED ALLEMANDE À GUINGLANGE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-19;13:58:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089934;;;;;
02104400;LA NIED FRANCAISE À BAUDRECOURT;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-07;11:50:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083126;;;;;
02104400;LA NIED FRANCAISE À BAUDRECOURT;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-10;15:02:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089935;;;;;
02105000;LA NIED FRANCAISE À PONTIGNY;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-09;14:05:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083127;;;;;
02105000;LA NIED FRANCAISE À PONTIGNY;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-19;16:08:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089936;;;;;
02106430;LE REMEL À NEUNKIRCHEN-LES-BOUZONVILLE;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-09;17:20:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083128;;;;;
02106430;LE REMEL À NEUNKIRCHEN-LES-BOUZONVILLE;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-18;13:56:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089937;;;;;
02106665;LE RUISSEAU DE SAUVILLE À SAUVILLE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-06;10:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000064;Contrôles opérationnels des cours d'eau du bassin Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089940;;;;;
02106750;LE MOUZON À VILLARS;013;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-21;14:10:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083131;;;;;
02106750;LE MOUZON À VILLARS;013;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-05;17:40:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089941;;;;;
02106800;LA SAÔNNELLE À VILLOUXEL;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-21;17:01:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083132;;;;;
02106800;LA SAÔNNELLE À VILLOUXEL;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-05;14:30:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089942;;;;;
02106850;LE VAIR À BELMONT-SUR-VAIR;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-15;17:50:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083133;;;;;
02106850;LE VAIR À BELMONT-SUR-VAIR;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-06;09:05:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089943;;;;;
02106862;LE VAIR À VOUXEY;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-04;17:30:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000064;Contrôles opérationnels des cours d'eau du bassin Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089944;;;;;
02106900;LE VAIR À SOULOSSE;014;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-22;08:47:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000055/0200000058/0200000106;Contrôle de surveillance des cours d'eau du bassin Meuse/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse/Réseau de Référence Pérenne de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083134;;;;;
02106900;LE VAIR À SOULOSSE;014;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-05;11:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000055/0200000058/0200000106;Contrôle de surveillance des cours d'eau du bassin Meuse/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse/Réseau de Référence Pérenne de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089945;;;;;
02107600;L'AROFFE À AROFFE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-04;16:10:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000064;Contrôles opérationnels des cours d'eau du bassin Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089947;;;;;
06000990;SAONE A BELRUPT ;007;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2019-06-12;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;626655;;;;;
06000990;SAONE A BELRUPT ;007;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2020-07-15;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;696366;;;;;
06000990;SAONE A BELRUPT ;007;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-08-30;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;734883;;;;;
06000990;SAONE A BELRUPT ;007;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2022-07-13;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;790605;;;;;
06000998;SAONE A MONTHUREUX-SUR-SAONE 2;005;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2019-06-12;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;626697;;;;;
06000998;SAONE A MONTHUREUX-SUR-SAONE 2;005;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2020-07-15;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;696513;;;;;
06001312;CONEY A URIMENIL 2;002;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-07-11;;;;20003436100077;COMMUNAUTE D AGGLOMERATION D EPINAL;75680009000117;EUROFINS HYDROLOGIE EST;75680009000117;EUROFINS HYDROLOGIE EST;;;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;795487;;;;;
06001313;CONEY A URIMENIL 3;002;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-07-11;;;;20003436100077;COMMUNAUTE D AGGLOMERATION D EPINAL;75680009000117;EUROFINS HYDROLOGIE EST;75680009000117;EUROFINS HYDROLOGIE EST;;;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;795488;;;;;
06001314;CONEY A URIMENIL 4;002;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-07-11;;;;20003436100077;COMMUNAUTE D AGGLOMERATION D EPINAL;75680009000117;EUROFINS HYDROLOGIE EST;75680009000117;EUROFINS HYDROLOGIE EST;;;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;795489;;;;;
06001316;CONEY A URIMENIL 5;002;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-07-11;;;;20003436100077;COMMUNAUTE D AGGLOMERATION D EPINAL;75680009000117;EUROFINS HYDROLOGIE EST;75680009000117;EUROFINS HYDROLOGIE EST;;;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;795490;;;;;
06091100;RUISSEAU DE CONE A UZEMAIN;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2019-06-13;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;626768;;;;;
06091100;RUISSEAU DE CONE A UZEMAIN;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2020-08-12;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;696676;;;;;
06408800;AUGRONNE A PLOMBIERES-LES-BAINS ;006;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2019-06-13;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;626727;;;;;
06408800;AUGRONNE A PLOMBIERES-LES-BAINS ;006;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2020-08-04;;;;13000901200019;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT BOURGOGNE-FRANCHE-COMTE (DREAL);13000901200019;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT BOURGOGNE-FRANCHE-COMTE (DREAL);13000901200019;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT BOURGOGNE-FRANCHE-COMTE (DREAL);;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;739639;;;;;
06408800;AUGRONNE A PLOMBIERES-LES-BAINS ;006;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-08-31;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;735092;;;;;
06408800;AUGRONNE A PLOMBIERES-LES-BAINS ;006;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2022-06-10;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;790803;;;;;
06455540;SUARCINE A MONTREUX-VIEUX ;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2021-09-02;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41749411900056;AQUABIO;41749411900056;AQUABIO;;;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;735155;;;;;
